author,content,country,date,id,rating,title,version,vote_count,vote_sum
Caxito Jr,Súper fácil y padre de usar,mx,2025-12-09T13:40:01-07:00,13495079936,5,Joel,20.2.0,0,0
persona promedio 83,En la app si estás configurando por primera vez y sigues un paso mal ya no te puedes regresar ni empezar desde el principio para repasar las instrucciones y queda varado a hacerlo manualmente,mx,2025-12-09T11:24:40-07:00,13494708042,4,Es complicado a un inicio,20.2.0,0,0
게마터,All was great,mx,2025-12-04T17:36:13-07:00,13476037070,5,Is really good,20.1.2,0,0
zayraximenavv,Gratuita y funcional,mx,2025-12-04T05:09:20-07:00,13473920322,5,Rápida para imprimir,20.1.2,0,0
Imprimeyora,Llevo más de una hora intentando imprimir y no funciona,mx,2025-12-03T19:45:47-07:00,13472588169,1,No funciona,20.1.2,0,0
Ink adv 2875,"Es muy lenta, se desconecta fácilmente y muchas veces es imposible imprimir",mx,2025-12-03T09:02:03-07:00,13470918095,1,Difícil de usar,20.1.2,0,0
Thavo Harlem,"No sirve la app, hagan las cosas simples, quiero imprimir y me tardo 5 minutos para una sola página, la idea es optimizar el tiempo no perderlo con sus tonterías.",mx,2025-12-02T21:11:18-07:00,13469018809,5,Cada día están peor,20.1.2,0,0
Mami 2020,Buena relación precio calidad. Funciona desde mi iPhone ✅,mx,2025-12-02T18:54:51-07:00,13468711769,5,Buena calidad de impresión,20.1.2,0,0
MONICAFF75,Funcional y muy fácil de usar.,mx,2025-12-02T09:22:46-07:00,13467194013,5,Hola,20.1.2,0,0
"Cam,Gupe","Mal, no me deja escanear de la impresora y quiere que lo haga con el teléfono a la fuerza y esta super de mala calidad pésimo, me obliga a que la utilice cuando tengo todo en orden con la",mx,2025-12-01T19:56:19-07:00,13465050369,1,Te obligan a usar el celular,20.1.2,0,0
Yaz Ale,"Es una excelente herramienta, ahorra muchísimo tiempo y su plus es que convierte los archivos escaneados en pdf.",mx,2025-12-01T18:03:50-07:00,13464771956,5,Yo impresora,20.1.2,0,0
alixum,mi impresora es la smarttank 580 y funciona cuando quiere y se traba,mx,2025-11-30T13:19:04-07:00,13460140314,1,impresora defectuosa,20.1.2,0,0
Augusto3252,Me a servido para cartas de navidad muchas cosas tareas y nunca se me a descompuesto es un si o si tenerla en tu casa aparte es súper accesible,mx,2025-11-30T12:44:22-07:00,13460042314,5,Me encanta,20.1.2,0,0
Frank reseñas,No funciona,mx,2025-11-30T09:22:22-07:00,13459407079,1,Falla mucho,20.1.2,0,0
soquete segundo,A fuerza tienes que crear cuenta. Antes solo la usabas y ya.,mx,2025-11-27T08:32:15-07:00,13447426129,1,Invadida,20.1.2,0,0
Diana Agc,Excelente proceso de instalación y configuración muy fácil e intuitivo!!,mx,2025-11-25T20:45:09-07:00,13441832565,5,Excelente,20.1.2,0,0
Iraís L,"No me gusta esta versión, me gustaba por práctica la versión anterior donde el menú era muy accesible especialmente para los adultos mayores …. Esta no es tan amable en ese sentido de buscar las funciones fácilmente",mx,2025-11-25T08:15:08-07:00,13439843556,1,No me gusta !,20.1.2,0,0
Hp 5000&,"No se reconoce la red en la computadora, no acepta todos los dígitos de la contraseña,  no acepta impresión directa hay q usar la app hp, son pésimos las impresoras, se pierde tiempo en descubrir cómo funciona el equipo. Deberían enfocar en crear cosas prácticas.",mx,2025-11-24T17:48:10-07:00,13437622279,1,Chafa la red de la impresoras,20.1.2,0,0
Bojorquez J,"Ha mejorado mucho la aplicación estos últimos años, tengo impresoras hp desde hace mucho y antes era complicada de entender y utilizar la aplicación, pero ahora está en su versión más completa y amigable con el usuario, felicidades.",mx,2025-11-23T18:32:18-07:00,13433934044,5,Mejora constante,20.1.2,0,0
hugo hercast,😍,mx,2025-11-23T14:53:41-07:00,13433404968,5,Muy buen,20.1.2,0,0
Charles0197,Con las actualizaciones no termino de adaptarme. Aunque no es mala tampoco,mx,2025-11-23T08:06:52-07:00,13432206104,3,Funcional,20.1.2,0,0
Dr Guerinho,Poco intuitiva,mx,2025-11-22T21:16:11-07:00,13430435207,4,Mejor app,20.1.2,0,0
omksijnsijns,Excelente,mx,2025-11-22T21:07:19-07:00,13430415556,5,Excepcional,20.1.2,0,0
Israel suerte,Una app fácil de usar y te saca del problema,mx,2025-11-22T11:04:34-07:00,13428889078,5,Súper fácil,20.1.2,0,0
Jumades,"Tenían una aplicación simple, sencilla, cargaba rapidísimo, conectaba a la
Impresora, escaneabas desde fotos con calidad increíble. Hicieron una actualización que a veces sirve y a veces no, cuando quiere conecta con la impresora y el 98% del tiempo, no quiere. Que molesto!!! Regresen la otra 😡",mx,2025-11-21T16:19:36-07:00,13425785846,1,Pésima actualización 2025,20.1.2,0,0
Anna:) banana,"Mi impresora necesita una alineación, sin embargo cuando lo intento, no me deja, se hace bucle infinito de presionar el botón de alinear :( tambien cuando imprimo desde mi dispositivo me sale que error, me tengo que meter a la app",mx,2025-11-20T17:34:24-07:00,13422211705,3,No me deja alinear,20.1.2,0,0
Ali el Maraha,Desde mi celular no imprime tampoco desde la laptop PERO SE RESOLVIÓ PAPÁ LA LAPTOP,mx,2025-11-20T13:57:55-07:00,13421687417,2,No imprime,20.1.2,0,0
NaviYoha,Es muy complicada la configuración para volver a conectar la impresora.,mx,2025-11-20T08:51:23-07:00,13420839757,1,Muy complicada la aplicación,20.1.2,0,0
Lulayula,No imprime bien no sale los colores no se pueden limpiar las cabezas de la tinta,mx,2025-11-19T22:03:25-07:00,13419116425,1,Mala impresión,20.1.2,0,0
Guilebaldo,No doy cómo conectar la impresora a la red wifi de Internet para que cualquiera pueda imprimir sin tener que conectarse directamente a la red wifi directa de la impresora,mx,2025-11-18T12:41:19-07:00,13414115303,3,Wifi Internet no sirve,20.1.2,0,0
Nani-1247,Por más que la busco no,mx,2025-11-17T18:06:26-07:00,13411145878,1,No encuentra mi impresora,20.1.2,0,0
Nochipamixtil,"Acabo de adquirir e instalar la impresora, he pedido tres impresiones y de las tres ha cometido error en dos.",mx,2025-11-17T17:21:37-07:00,13411034183,3,Recién instalada y falla.,20.1.2,0,0
SSPC MÉXICO,Excelente marca,mx,2025-11-14T09:56:33-07:00,13397591107,5,App excelente,20.1.2,0,0
ADOM1788,El rediseño de la aplicación es basura,mx,2025-11-12T17:22:07-07:00,13390832846,1,Basura,20.1.2,0,0
edgaralanhinojosa,"Me sorprende lo sencillo y funcional que es tener la app, es muy buena la app, el único detalle es una vez que desconecte la impresora tuve problemas para que se conectara de nuevo al wifi y pudiera usar la aplicación. Pero solucione el problema",mx,2025-11-12T08:09:13-07:00,13389256902,4,Excelente app,20.1.2,0,0
R¥0,"Excelente, completa, simple de usar, buen diseño y tecnología, gracias HP",mx,2025-11-11T19:53:21-07:00,13387245489,5,Impresora HP,20.1.2,0,0
NhatyChavez,Es una lata se des figura nada más deja de usarla unos días,mx,2025-11-11T18:42:16-07:00,13387073822,1,No sirve,20.1.2,0,0
Ana HOHU,Te permite escanear desde el celular,mx,2025-11-11T16:27:06-07:00,13386725314,5,La app es lo máximo,20.1.2,0,0
BetoDeZorro,"Con esta aplicación puedo editar mis escaneos y dibujos a lápiz desde mi impresora o iPad, me resulta muy eficiente y muy útil 5/5 estrellas.",mx,2025-11-10T21:34:43-07:00,13383397387,5,Muy útil para un artista,20.1.2,0,0
Kilsilva,La app siempre pierde conexión con la impresoras incluso después de usarla,mx,2025-11-10T18:18:01-07:00,13382931964,1,Pesima,20.1.2,0,0
Pongui Luis,No sirve su wifi,mx,2025-11-10T17:25:38-07:00,13382794741,1,No sirve,20.1.2,0,0
Pedro leggs,Excelente interacción con la apps,mx,2025-11-10T11:40:37-07:00,13381852918,5,Hp,20.1.2,0,0
Jumagoes,"Excelente producto, súper recomendable",mx,2025-11-10T11:25:00-07:00,13381804782,5,Smart 720,20.1.2,0,0
Krisna dasi,Se tarda mucho en mandar el archivo para imprimir y se des configura la impresora así que debe uno de instalar y desinstalar cada que no imprime.,mx,2025-11-08T18:35:09-07:00,13374573802,1,Falla,20.1.2,0,0
Ing 1211,"falla , se traba , deja impresiones a la mitad , es lenta y consume mucha tinta",mx,2025-11-05T16:30:36-07:00,13361616003,2,no me gusto,20.1.2,0,0
Leonidhus,Solo complican todo,mx,2025-11-05T07:50:48-07:00,13360054657,1,Basura de aplicación,20.1.2,0,0
Jenriquech,Fácil de usar excelente producto,mx,2025-11-04T18:05:45-07:00,13357759357,5,Excelente,20.1.2,0,0
Yyyoyis,Buena pero se calienta mucho la parte superior espero que no sea un defecto,mx,2025-11-02T16:05:47-07:00,13348956050,5,Yo láser 107w,20.1.0,0,0
El Edu jaja,En veces tengo muchas fallas con la impresora,mx,2025-11-02T12:15:35-07:00,13348287276,1,M,20.1.0,0,0
Hppppppppppppppppppta,Está horrible la actualización no vuelvo a comprar hp puras fallas en todo,mx,2025-10-29T22:06:50-07:00,13332226067,1,Actualización,20.1.0,0,0
Hpesito,No es difícil de usar y es muy claro y preciso y casi no tengo problemas con la aplicación,mx,2025-10-29T21:11:10-07:00,13332105009,5,Me encanta,20.1.0,0,0
Vejsid,Es bueno sin cables y sin necesidad de esperar tanto pero tiene fallas hay veces en la que uno no puede imprimir o falla la aplicación o no deja imprimir,mx,2025-10-29T20:02:32-07:00,13331944524,4,Falla,20.1.0,0,0
Elías Dominguez,"Wow me sorprendió rápida y me gustó que puedes editar los archivos, y ver el nivel de la tinta 100/10",mx,2025-10-29T16:41:31-07:00,13331419454,5,Reseña,20.1.0,0,0
Sallinabac_1125,"Excelente calidad, imprime muy nítido!",mx,2025-10-28T21:38:33-07:00,13327905511,5,IMPRESORA,20.1.0,0,0
Brillit🥺,Dobla las hojas y no pinta o pinta todo feo,mx,2025-10-28T15:34:46-07:00,13326985002,3,No me sirvió como pensé,20.1.0,0,0
Carlos Yah,"Funcionas muy bien con el sistema IOS de mi teléfono, hace las tareas más fáciles y practicas",mx,2025-10-26T20:54:30-07:00,13319380441,5,Excelente,20.1.0,0,0
Eabfat,No imprime,mx,2025-10-25T16:38:21-07:00,13314290457,1,Es desesperante,20.1.0,0,0
1Marcopolo1,Súper fácil y sin ningún problema técnico. El enlace es muy bueno y muy amigable. Tengo 62 años y no soy muy bueno con la tecnología; sin embargo esta app es muy amigable y recomendable,mx,2025-10-22T17:20:22-07:00,13301579714,5,Imprimir desde el celular,20.1.0,0,0
Smmer87,Me gusta mucho y me facilita mis trabajos día a día con sus funciones,mx,2025-10-21T13:37:26-07:00,13296796151,5,Facilidad y rapidez,20.1.0,0,0
Ángel⭐️,"Jamás me había encontrado con una app de algún producto que sea tan inservible y tan estresante de usar, se queda pegada, te pide inicio de sección para todo y ni si quiera lo acepta, realmente es pésima y me llevo una muy mala experiencia de esta aplicación, espero que la solucionen porque si van a hacer algo esperaría que lo hicieran bien.",mx,2025-10-20T21:28:44-07:00,13293805141,1,Inservible!,20.1.0,0,0
Cristobal Ortiz Monasterio,No compren HP,mx,2025-10-20T18:29:36-07:00,13293365912,1,Imposible de usar,20.1.0,0,0
Elctmpto45,"Vaya mrd de aplicación, ya había puesto mi cuenta y la app insiste en que inicie sesión si no no puedo hacer nada",mx,2025-10-20T17:37:14-07:00,13293228377,1,No sirve,20.1.0,0,0
CatValentinee¥,"Que onda no deja registrarme y se traba todo, cada vez que me registro y parece que ya me va a dejar se traba o no responde",mx,2025-10-20T16:31:28-07:00,13293058937,1,De lo peor,20.1.0,0,0
Es mala la calidad,La aplicación es muy buena y hay que saberla usar por eso le doy una calificación de cinco estrellas todos podemos usarla y manejarlo con cuidado,mx,2025-10-18T13:49:33-07:00,13283965836,5,Muy buena,20.1.0,0,0
analauramurilloF,Estaba indecisa de cual impresora elegir y creo que hasta ahora escogí la mejor me a funcionado muy bien para trabajos escolares de mis hijos. E imprime las fotografías muy bien!,mx,2025-10-18T10:26:53-07:00,13283310552,5,Me encanta,20.1.0,0,0
Fer🤍🩵,Me agrada como imprime pero no se prenderla tan fácil y ta,mx,2025-10-17T19:43:15-07:00,13280506283,5,Lo mejor,20.1.0,0,0
Alezzio77,"Cada que cambias cartuchos manda hojas a imprimir, solo gasta papel y tinta.",mx,2025-10-16T19:55:03-07:00,13276306417,2,Desperdicia,20.1.0,0,0
L99079,Muy fácil de añadir impresoras ahora.,mx,2025-10-16T11:27:52-07:00,13274929398,5,Excelente actualización,20.1.0,0,0
Riicky9,"Excelente la app y impresora, súper recomendables.",mx,2025-10-15T20:08:06-07:00,13272144058,5,S-Mart Tank790,20.1.0,0,0
yosi_carbajaal,"Todo bien pero su nueva actualización que? Tengo que seleccionar la impresora para cada cosa que voy a hacer, si voy a imprimir 20 copias tengo que seleccionar la impresora cada vez 💀👍🏻",mx,2025-10-13T10:07:38-07:00,13262046850,4,Porque?,20.1.0,0,0
Arthursag,Con mi Samsung S25 ultra no puedo imprimir,mx,2025-10-12T23:00:49-07:00,13259946212,1,Queja,20.1.0,0,0
Elmacamed,"Al segundo día de uso de la m141w Láser Jet, atascó el papel y ya no quiere agarrar el wifi",mx,2025-10-11T14:04:45-07:00,13254210013,1,Malas impresoras,20.1.0,0,0
Beartequiere,"Poco intuitiva, difícil de usar, falla de conexión etc.",mx,2025-10-11T09:11:06-07:00,13253238811,1,Basura,20.1.0,0,0
RAUL1830,5 estrellas porque si es como lo pone y es muy fácil de usar,mx,2025-10-10T14:44:02-07:00,13250009628,5,súper fácil de usar,20.1.0,0,0
Ivarjen,Se desconecta de la red constantemente,mx,2025-10-09T20:49:42-07:00,13246724613,1,Mala conexion,20.1.0,0,0
Palekgn,"Muy buena impresora, me salva de muchos reportes jeje",mx,2025-10-09T19:09:18-07:00,13246473652,5,Reseña,20.1.0,0,0
Holiwi16,"No me permite imprimir con el cartucho de tinta de color porque dice que es falso o usado, lo rellene por cuestiones de economía pero la app a fuerzas quiere que estés compre y compre cartuchos nuevos carísimos por cierto y con muy poco tiempo de vida, además que no creo que eso sea muy ecofriendly de su parte, en cuanto pueda cambiaré de impresora para no estar batallando",mx,2025-10-09T09:58:47-07:00,13244909678,1,Cartuchos carísimos,20.1.0,0,0
Lic. Adriana,"En casa la usamos para las tareas de mi hijo de secundaria, es muy práctica y fácil de usar",mx,2025-10-08T19:38:23-07:00,13242344000,5,Fácil uso,20.1.0,0,0
YEYXS,Es hermosa la aplicación mejor no se puede,mx,2025-10-08T18:12:49-07:00,13242120234,5,Perfecta,20.1.0,0,0
iiiiirreeeiiiiwsswswsss,No la pude instalar en mi computadora y la tuve que instalar en el celular y cuando mando una impresión sale reducido el tamaño y no me da la opción para modificarlo,mx,2025-10-08T12:50:19-07:00,13241268061,1,Mala,20.1.0,0,0
Chabelly López,Ni siquiera está actualización ayuda. 🫤,mx,2025-10-08T06:41:28-07:00,13239968418,1,No me gusta,20.1.0,0,0
Coshilover,Facil de usar,mx,2025-10-07T18:45:19-07:00,13237984363,5,Perfecta,20.1.0,0,0
Las compras en toca boca,Osea intento y me dice que no y para terminar se mandan los documentos pero no los imprime,mx,2025-10-07T11:41:52-07:00,13236813733,1,No sirve,20.1.0,0,0
Jurista38,"Antes de su actualización de hp smart, se respetaban los márgenes en que iba diseñado el escrito de Word, pero  a raíz de que se dio el cambio a hp la aplicación de manera arbitraria los cambia…",mx,2025-10-06T15:42:54-07:00,13233243632,5,Jurista38,20.1.0,0,0
Pelu80,Buena aplicación y excelente impresora. 100% recomendable.,mx,2025-10-05T18:20:42-07:00,13229334298,5,Super,20.1.0,0,0
C4jg,"Aunque la aplicación es muy buena y lo demás cuando se trata de escanear una identificación no sirve, ya que cuando la escaneo y veo la vista previa de las dos partes se ven muy chiquitas, y no hay forma de cambiarlo o editarlo, ya que esa es otra, no puedes editar casi nada, aunque te ofrecen “editar” el documento o foto en realidad solo puedes cambiarle la tonalidad del color y un filtro, y ya, sinceramente deberían añadir una opción para agrandar o hacer más pequeño lo que quieras del documento, como puede ser las identificaciones.",mx,2025-10-04T20:26:33-07:00,13225196502,2,Identificación,20.1.0,0,0
Alienconcept,"Nuevamente, según mejoran la app y solo empeora.  Ahora solo me dejó imprimir 5 hojas y dejo de funcionar, ya ni siquiera me permite conectarme desde mi iPhone y no puedo imprimir, de nada sirve ya mi impresora.!! Exijo arreglen la falla 😡",mx,2025-10-04T10:27:42-07:00,13223479117,1,No funciona,20.1.0,0,0
Mal impresora,No imprime nada,mx,2025-10-03T12:50:35-07:00,13219515503,1,No imprime,20.1.0,0,0
Master Trumpet,No deja escanear documentos,mx,2025-10-03T12:47:50-07:00,13219507028,1,Me gustaba más la versión anterior,20.1.0,0,0
