author,content,country,date,id,rating,title,version,vote_count,vote_sum
Lasse314,"Krånglig att ansluta skrivare första gången. 
Varför ska jag sedan behöva gå in och uppdatera villkor flera år efter köp. 
Man borde väl godkänna villkor innan köp. Och sen ska de gälla. Då ska jag fortsatt ha tillgång till min skrivare. Usch HP. Nästa skrivare blir från en kundvänlig leverantör.",se,2022-03-06T01:18:58-07:00,8426035253,1,Krånglig att ansluta,9.0,0,0
Tempelruunn :),"Väldigt smidig, enkel att använda och lätt att förstå. Väldigt nöjd med mitt köp! Tack :)",se,2022-03-05T00:24:40-07:00,8422103920,5,Smidig,9.0,0,0
hopplöst!!,Fungerar,se,2022-02-27T12:32:58-07:00,8403197862,1,Köpt nya bläckpatroner flera gånger men inget hjälper,9.0,0,0
Ottiliana,Fungerar för det mesta bra. Enkel och smidig,se,2022-02-27T08:50:03-07:00,8402609557,4,Printer,9.0,0,0
lihlihöi,Förstår inte hur man får in fler foton på samma sida.,se,2022-02-22T08:51:48-07:00,8384751926,2,Fler foton på samma sida,9.0,0,0
upptag1,"Världens sämsta app och skrivare, till och med deras dyraste originalfärgpatroner är falska enligt skrivaren.",se,2022-02-22T02:09:44-07:00,8383602605,1,Sämst,9.0,0,0
Tik tok loverrrr,Svårt att redigera storlek på dokument,se,2022-02-18T09:50:37-07:00,8369992112,5,Svårt att redigera storlek på dokument,9.0,0,0
lallewim,"Hej

Upptäckte att man ej kan skanna ett häfte som uppslaget är av A4 storlek. Varje sida är alltså i A5 storlek. Då behöver man kunna skanna in sidorna och sedan rotera dem rätt. Detta går ej då rotation gör på alla sidor, och inte sommar vill anpart på senaste sida.

Med Hjärtliga Hälsningar 
Lars-Erik Wiman",se,2022-02-14T09:54:41-07:00,8355598440,4,Kan ej skanna en A4 med två sidor,9.0,0,0
lrahm,Kraschar konstant på min iPhone 8 med iOS 14.8. Kan inte ens starta utan bara kraschar direkt.,se,2022-02-12T07:00:34-07:00,8347591767,1,Kraschar,9.0,0,0
Alltid redo,"Fungerar tillfredsställande mycket bra.
Mvh Gunnar",se,2022-02-11T04:58:37-07:00,8343521678,5,Hp,9.0,0,0
Janne E P,Bra redigeringsmöjligheter - tillräckliga!,se,2022-02-10T11:50:01-07:00,8341079473,5,Använda,9.0,0,0
tu yyghggrrf,"Hela tiden problem att skriva ut du det krävs ett Hp konto för att koppla upp sig mot sin egen skrivare. Dåligt att det ens ska krävas. Försöker byta lösen för att kunna skriva ut, men ändringen biter inte. Varning för denna modell, satsa på något med bättre kvalitet, var dumsnål när jag köpte skrivaren, kommer inte hända igen",se,2022-02-06T04:55:32-07:00,8325330533,1,Ständigt krångel,9.0,0,0
Gustav......,Riktigt vidrig hantering av ens data från företaget. Sjukt hur företaget hanterar ens data.,se,2022-02-04T07:57:43-07:00,8318334939,1,Hantering av data,9.0,0,0
mrlidstrom,Allt tar för lång tid. Känns som att man hela tiden jobbar mot en extern server som segar. Stressande!,se,2022-02-01T11:24:41-07:00,8308055793,1,Långsamt interface trots ny IPhone 12,9.0,0,0
alfredjaans,Sämsta jag varit med om,se,2022-01-31T11:12:05-07:00,8304358146,1,Helt värdelös app till en skrivare som inte fungerar,9.0,0,0
L1ena2,Skrivaren kapar mer än vad det syns på Appen,se,2022-01-31T06:54:48-07:00,8303612147,1,Fel dimension,8.11.1,0,0
cloudyzzzeboy,Very good app!,se,2022-01-29T06:03:49-07:00,8296002423,5,👍,8.11.1,0,0
SavYourMoney1999,This app is so broken. Cant log in on it no matter what I do. I even searched on forums but nothing…,se,2022-01-26T21:06:54-07:00,8287176970,1,Broken,8.11.1,0,0
Vezkat,Es rápida y precisa . Es facil  de instalar,se,2022-01-26T12:21:33-07:00,8285935762,5,Super eficiente,8.11.1,0,0
StorFoppa,Enkelt att använda !,se,2022-01-23T08:20:22-07:00,8274101057,5,HP Smart,8.11.1,0,0
mody_1,"Myśle ze drukarka posiada ciekawe funkcje, aczkolwiek niektóre rzeczy trzeba dopracowac",se,2022-01-22T05:08:08-07:00,8269467458,4,Ocena,8.11.1,0,0
Lelleason,Fungerar jättebra lätt att använda,se,2022-01-19T07:18:36-07:00,8258584246,5,Lennart A,8.11.1,0,0
Marika Thomas,Lätt att använda,se,2022-01-11T07:44:14-07:00,8229044105,5,Thomas,8.11.1,0,0
GhioToro,Mycket bra och enkelt,se,2022-01-05T03:21:31-07:00,8206605118,5,Fantastik,8.11.1,0,0
christer1234456,Går inte att konfigurera som det ska.,se,2022-01-04T08:41:22-07:00,8203882394,3,Ny skrivare,8.11.1,0,0
HannaU89,"Önskar SÅ att det fanns en inställning som tog bort den där vita bordern runt pappret när man skriver ut. 
Den missen i vad man ändra i inställningarna sabbade lite vad jag ska använda skrivaren till.",se,2022-01-02T03:11:42-07:00,8195338211,1,Miss i inställningar,8.11.1,0,0
Tl0101,"Se rubrik
Mer förklaringar och logik",se,2021-12-31T04:54:47-07:00,8188216223,3,Dålig logik och ingen bra manual,8.11.1,0,0
Trött på krångel,"Jag har inte laddat ned appen, vare sig till telefon eller dator utan är på väg tillbaka till butiken med skrivaren som sambon fick i julklapp. Så här får det inte gå till!
Måste ha konto för att installera
Klisterlapp över USB-anslutningen för den får man inte använda förrän man installerat trådlöst med denna app
Måste vara ansluten till internet för att fungera
Tydligen kan det när man minst önskar krävas uppdatering som hindrar användning.
När jag läser medelbetyget på över 4 men sedan alla 1:or med arga utrop i recensionsrutan blir jag absolut misstänksam, har användandet av ”botar” för att boosta betyget varit tydligare?",se,2021-12-27T23:40:18-07:00,8176706330,1,Vad är detta?,8.11.1,0,0
ösuvktjris,Onödigt krånglig och vill ofta koppla upp till kontot för att utföra uppgifter som borde vara helt utan behov av konto,se,2021-12-25T12:32:31-07:00,8168312594,1,Inte användarvänlig,8.11.1,0,0
Ponnyexpressen,Vördelöst att man måste logga in på ett konto för att skriva ut.,se,2021-12-23T07:23:45-07:00,8160782312,1,Värdelöst,8.11.1,0,0
rollelind,Det står att pappersfacket är öppet fast det inte är det när jag väljer att skriva ut via HP smart-appen. Väljer jag skriva ut vi telefonens utskrivningsfunktion så går det men då kan jag inte justera bilden istället. Fruktansvärt irriterande! Kan ni snälla bara fixa detta nu.,se,2021-12-23T01:15:05-07:00,8159754500,1,Funka inte!,8.11.1,0,0
OKBJAVA,"Enkle og direkte funksjoner, til og fra skriver.",se,2021-12-22T06:06:39-07:00,8157104708,4,Enkle og direkte funksjoner.,8.11.1,0,0
RuFuFe,Det funkar alltid bra!,se,2021-12-18T06:48:13-07:00,8143373098,5,Utmärkt!,8.11,0,0
Taktsa,"Använder appen dagligen att scanna in från skrivaren till fortnox, fungerar bäst av allt jag provat!!
Kamerascanningen är överlägsen om man vill fota av dokument till pdf och spara på fil eller exportera till andra program, radera alla andra appar som har med pdf att göra !!",se,2021-11-29T10:14:36-07:00,8077055893,5,Riktigt bra app,8.10.1,0,0
jim erinsson,"Värdelös mottagning på bluetooth mellan dator telefon och skrivare. 
Idiotiska inställningar som inte fungerar

Säger att pappret är slut fast de är fullt! 
Hittar inte telefonen eller datorn!! 

Säger att det är fel färgpatroner!!",se,2021-11-29T07:12:39-07:00,8076551318,1,Hatar denna!!!,8.10,0,0
Harleytommy,Skitskrivare,se,2021-11-25T09:33:50-07:00,8062322792,1,Skitdålig,8.10,0,0
lyssnarmycke,Mycket smidig! Tom en teknikanalfabet som jag klarade det!,se,2021-11-21T11:58:22-07:00,8048855790,5,Skrivarfunktion,8.10,0,0
ragnod,Snabba utskrifter.,se,2021-11-01T03:58:07-07:00,7976994477,5,Smart,8.9.1,0,0
Mange Kendel,Lite stökigt struntsakers men sedan fungerar det bra,se,2021-10-27T01:19:02-07:00,7958429153,5,Fungerar bra,8.9.1,0,0
Koi nk,"Man får Ingen koll på vad man skriver ut, väljer skrivare  format?? 
Skrivare/appen väljer default färg!!",se,2021-10-26T11:23:00-07:00,7956675755,3,Utskrift problem,8.9.1,0,0
TomRSund,Kräver detaljerad GPS access för att sätta upp en skrivare. Vilket skämt.,se,2021-10-25T12:22:30-07:00,7953421938,1,Skräp,8.9.1,0,0
RoErRo,"Enkel, snabb.",se,2021-10-24T02:01:55-07:00,7948234916,5,Suverän,8.9.1,0,0
HP printer2021,Every time lots of problems,se,2021-10-19T01:47:41-07:00,7930565032,1,Really bad experience,8.9.1,0,0
Sm3vvz,Skulle lägga till skrivaren och vid sista steget så var tjänsten offline och nu går det inte ens att skriva ut.,se,2021-10-13T10:56:10-07:00,7910989799,1,Tjänsten offline,8.9,0,0
Dansfreak,En jättebra skrivare😜👍😍😛👌,se,2021-10-12T07:30:59-07:00,7906749752,5,Toppen,8.9,0,0
Guran1,Funkar inte alls,se,2021-10-09T02:55:05-07:00,7894650823,1,Uruselt,8.9,0,0
bosgus,"Det är smart, helt enkelt",se,2021-10-08T18:40:10-07:00,7893526826,5,HP Smart,8.9,0,0
DrLove76,Vid utskrift via denna app av digitala kvitton från ICA via Kivra blir data förvrängd. T.ex kostar alla varor på kvittot 19.90kr oavsett vad. Utskrift via iOS egna utskriftstjänst blir ok. Även om jag exporterar kvittot som pdf till Dropbox och skriver ut det via HP smart så förvrängs data på samma sätt. Oacceptabelt då vi scannar och bokför dessa utskrivna kvitton i bolaget.,se,2021-10-05T05:43:51-07:00,7880705703,1,FÖRVRÄNGER DATA,8.9,0,0
goajänta,Kul med en skrivare som Hp color laser jet PRO MFP m277,se,2021-10-03T01:04:37-07:00,7872214793,5,Suveräna bilder,8.9,0,0
god to go,Mycket bra,se,2021-10-01T04:30:03-07:00,7865101921,5,Mycket bra,8.9,0,0
Kajjan 67,Mjukvaran slutade funka efter en timme och fick installeras om,se,2021-10-01T01:31:39-07:00,7864616981,1,Kass mjukvara,8.9,0,0
jduekrfncnfldösö,"Installerade skrivaren med appen första varvet, ganska problemfritt. Bytte sen router… Lets just say, det verkar lättare att köpa en ny skrivare än att få den att fungera på nya nätverket. Tar den snart på en skogspromenad.",se,2021-09-30T03:29:22-07:00,7861106112,1,inte riktigt där.,8.9,0,0
Engagerad konsument,Komplicerad uppstart - nära att lämna tillbaka! Har äntligen fått igång och utskrift är ok. Alldeles för många steg - HP måste fixa enklare plug and play framöver och nästa gång köper jag annat märke.,se,2021-09-24T03:44:09-07:00,7839634028,1,HP DeskJet2700e,8.8.1,0,0
dubbeldaim,Kan inte hitta i appen hur man kan få utskrift på båda sidor. Det handlar om miljö. Onödigt mycket papperslöseri,se,2021-09-23T00:20:19-07:00,7835742670,1,Skriva ut på båda sidor,8.8.1,0,0
Mikael my kund,Kan bara skriva ut på en sida.,se,2021-09-21T05:16:42-07:00,7829575410,4,Bra,8.8.1,0,0
SuNDa77,"Den här kräver numera ett HP-konto. Oklart varför jag skall behöva logga in hos HP för att skriva ut på min skrivare på mitt lokala nätverk. Nej HP, ni behöver tänka om här och INTE spåra min användning av min skrivare!",se,2021-09-19T13:50:47-07:00,7823912788,5,Inloggning - varför?,8.8.1,0,0
EK Bromma,How can I limit the printing to only a couple of pages of a document?,se,2021-09-17T01:08:21-07:00,7814694218,4,Print only certain  pages?,8.8.1,0,0
Bamsematt,"Laddade hem den här appen för att det kanske skulle ge fler möjligheter till utskrift med en hp-skrivare. Nix. Och det tar oooääääändligt lång tid att skriva ut webbsidor och dokument. 
Att få se status och annat tar också en evighet. 
Skrota appen. Man blir bara förbannad.",se,2021-09-11T07:24:53-07:00,7795007122,1,Skräp!,8.8.1,0,0
kbbbbbbbbbbbbbbbbbbbbbbbbbbbb,ink is too less and costly,se,2021-09-06T11:36:53-07:00,7778365138,1,ink is costly and very less,8.8.1,0,0
Lusläs,"Jag har dragit mej för att köpa ny skrivare, gillar inte installationer, appar, wi-fi m m! 
Men den här grejade jag lätt att installera! Jag är mycket nöjd med kvaliteten på utskrifter, både foton och dokument.",se,2021-08-30T06:35:03-07:00,7751690758,4,Hp Smart Tank 558,8.7,0,0
passa tiden,"Det här var en mycket komplicerad installation för användning av en skrivare. Behöver det vara så. Varför så mycket frågor, gör det enklare. Säkert en bra skrivare men det ska inte behöva ta timmar innan den fungerar. Ska väl inte behöva vara IT tekniker för att komma igång.
Tommy",se,2021-08-26T10:25:47-07:00,7737634512,1,Komplicerad installation,8.7,0,0
Rekommenderas!,Setting up my printer was a complete mess. What to use this app for is very unclear.,se,2021-08-26T01:02:14-07:00,7735868817,1,Not helpful,8.7,0,0
Arnela1518.,"Its difficult for connecting, I should have home connection or two mobile devices to connect it on hotspot. It would be better if there is possibility to connect it with my hotspot from one phone mobile data. Make it easier please, something like scaning barcode and connecting.",se,2021-08-22T14:01:38-07:00,7723132685,3,Wifi connection,8.7,0,0
HR HH,Så enkelt å bra,se,2021-08-18T14:05:20-07:00,7708328435,5,HP smart utskrift,8.7,0,0
ljn65,"Tillslut går d att printa ut, inte helt lätt.
Annars bra.",se,2021-08-05T08:21:17-07:00,7658327897,4,HP Smart skrivare Envy Photoshop 7134,8.7,0,0
Borsch,Bra Funktionalitet,se,2021-08-02T07:32:34-07:00,7646747611,5,Toppen App,8.7,0,0
Annie-77,När jag bara tryckte på bild och skriv ut blev den mindre i ena hörnet genom detta programmet fick jag den på ett helt A4,se,2021-07-31T13:38:41-07:00,7640273734,4,Fungerade bra,8.7,0,0
Turingen,Värdelös,se,2021-07-29T11:34:23-07:00,7632345036,1,Sämsta skrivare någonsin,8.7,0,0
Atigram Nosslrak,Den bästa skrivare jag någonsin haft. Skriver ut blixtsnabbt från mobilen.,se,2021-07-23T07:50:03-07:00,7609272073,5,Fungerar perfekt,8.6.1,0,0
villinteange,"Krånglar hela tiden, måste konstant lägga till ny skrivare när jag ska skriva ut från surfplattan.",se,2021-07-21T04:52:26-07:00,7601329832,2,Anslutning,8.6.1,0,0
tjalle.c,Varför behöver jag ett konto på HP för att kunna använda scanningsfunktionen på MIN skrivare? Vad har HP med att göra var jag befinner mig? Vad har HP med att göra hur jag använder MIN skrivare? Kommer begära ut alla uppgifter från HP enligt artikel 15 i GDPR förordningen.,se,2021-07-20T03:31:46-07:00,7597412402,1,Några frågor till,8.6.1,0,0
zaccarin,"Hur kan man göra något så krångligt, att inte ens förklara lösen för wifi så man måste använda youtube",se,2021-07-19T03:55:16-07:00,7593806285,1,Krånglig installation,8.6.1,0,0
actingehk,Vad har skrivaren med och göra var jag är och skriver ut,se,2021-07-11T05:51:32-07:00,7564244008,1,Bara en fråga,8.6.1,0,0
lgzlhxöhxphx,Skitutskrifter,se,2021-07-09T04:12:03-07:00,7556560945,1,Dåligt,8.6.1,0,0
Fröken😉,"Lätt, snabb och tydliga instruktioner!",se,2021-07-05T04:55:04-07:00,7541557510,5,Hp,8.6.1,0,0
mPetre.,"Är utskrifter på LaserJet P3015 inte längre möjligt? Har haft denna app i många år och varit supernöjd men efter senaste uppdateringen går det inte längre att få kontakt med skrivaren. Och ja, jag har installerat om och återstartat routers och alla andra kända knep …",se,2021-06-30T00:28:00-07:00,7522080562,5,LaserJet,8.6.0,0,0
Sorelen,"This app's UX is so horrible! 
It's very very hard to use. It's ugly and it doesn't work! 
Please hire a better designer.",se,2021-06-29T12:17:44-07:00,7520280556,1,Terrible UX!!!! Terrible app!,8.6.0,0,0
Gggyyyhhho,Rätt lösenord fixar sig,se,2021-06-29T01:08:35-07:00,7518370595,4,Var tålmodig,8.6.0,0,0
Ågh,Funkar bra!,se,2021-06-28T12:40:40-07:00,7516610336,5,Svanna dokument,8.6.0,0,0
Milla hedlund,Det är jätte kul!!!jag kan skriva ut massor med bilder och dem bli jätte finaaaaa!!!😍😍😍😍😍 jag kan pyssla och sätta in bilder i min bok!!!🤩🤩🤩det är jätte kul!!!!😍😍😍😍😍🤩🤩🤩🤩🤩,se,2021-06-26T08:14:58-07:00,7508451583,5,Hp smart,8.6.0,0,0
T&L A,Får det inte att lira utan WiFi. Trist HP. Trist.,se,2021-06-13T10:15:32-07:00,7460822112,1,Trist,8.5.1,0,0
Kyllänytriittää,"Otroligt irriterande att behöva välja pdf-format varje gång man ska skriva ut.
Självklart ställer man in en gång på det formatet man använder mest.
Detta otyg dök naturligtvis upp efter uppdatering.",se,2021-06-13T00:44:35-07:00,7459106619,3,Förval av Jpeg alt. Pdf,8.5.1,0,0
Vemfånhelst,"När jag väl kom underfund med det nya sättet att installera skrivaren genom HP smart så fungerar det både från mobilen, laptop, och på vandrande fot med eprint.",se,2021-06-05T05:45:55-07:00,7429385142,5,HP deskjet 2710,8.5.1,0,0
Lelle w,"Värdelös skrivare
Alltid nått fel",se,2021-05-11T03:08:27-07:00,7324802828,1,Skrivare hp,8.5.1,0,0
Svenroth,"Jag har försökt att scanna direkt genom att lägga en bild som jag vill kopiera direkt i kopiatorn. Kopiatorn startar ej manuellt. Hittills har det gått att kopiera sådant som är datorfiler, men inte andra pappersbilder• Med en kamera i min IPad där jag harHP smart-appen är det svårt att få exakt samma storlek på kopian som på originalet.",se,2021-05-09T07:58:36-07:00,7317843031,1,Lyckas inte,8.5.1,0,0
kkhhfddthbbkkcfdzcv,"Skulle kunna vara bra. Tar evighet att skriva ut från mobil. 
Vid utskrift från dator går det ej att ställa in format defaitism. Har försökt följa  supportinstruktioner... kommer inte ihåg format. Man får ändra hela tiden. Rätt var det är kommer den ihåg. En vecka senare måste man ställa in igen.",se,2021-05-07T06:42:57-07:00,7308567697,2,Mycket strul,8.5.1,0,0
Hansi Biedermann,Bra funktion men för omfattande program,se,2021-05-07T01:34:00-07:00,7307712526,3,Bra funktion men för omfattande program,8.5.1,0,0
