source,date,rating,content,title,version
Google Play,2025-10-04 12:37:28,1,You're going to lose if you mess with HP - especially their printers and ink programs.,,20.1.0.5822
Google Play,2025-10-04 11:59:22,1,Horrible printer. DO NOT BUY.,,20.1.0.5822
Google Play,2025-10-04 09:48:24,1,doesn't load half of the time and can't finish setup of my printer because it won't load. very frustrating and annoying.,,20.1.0.5822
Google Play,2025-10-04 09:36:37,1,NOT intuitive. Must use help or 3rd party tutorial videos to follow directions.,,20.1.0.5822
Google Play,2025-10-04 08:47:40,1,open hi nahi hota rest app,,20.1.0.5822
Google Play,2025-10-04 07:09:48,2,what did you do to the app? why did you change it to where it's almost impossible to work through? why?,,20.1.0.5822
Google Play,2025-10-04 06:49:24,2,"Although it's quite helpful, the app is incredibly slow and sluggish. It takes forever to load. Then, if you want info on your Instant Ink account and how many of your contracted pages you've used, it opens a web site that takes even longer to open and then demands you sign in, even though it knew who you were in the initial app. Then it takes even more time to get what you spent all this time seeking. There is no alternative with HP printers. It's very slow no matter what device you use.",,20.1.0.5822
Google Play,2025-10-04 06:21:23,1,"New apps updated like stupid.. Please if want to updated new want must be better than before.. I used this new updated, always open again when i been doing my printed.. The result, my print paper is not full and it cause wasted of my ink. Please check again your apps",,20.1.0.5822
Google Play,2025-10-04 04:15:08,5,"4 october 2025 new version of HP Smart (hp) that plug in HP trie to install - not work, can't connect to WiFi printer not in network and not in direct mode 😞 Also block system print ... Only when I remove alication - (HP only not plug in) - system print come back to work. I don't know what is problem - may be not compatible with Android version (new). On old version - Xiaomi - it still work good with old phone Xiaomi 11 Lite. New Xiaomi 14T - not work.",,20.1.0.5822
Google Play,2025-10-04 02:28:28,5,Setup easier than expected.,,
Google Play,2025-10-04 00:22:16,3,"after the update, the app keeps telling me printer is not connected even though I printed a document a few minutes ago. making me troubleshoot every document I print, before the update it hasn't been like that.",,20.1.0.5822
Google Play,2025-10-03 22:16:33,1,uselesd app,,
Google Play,2025-10-03 18:34:07,3,I bought one printer and no matter how I tried i couldn't change my billing info online so I just ordered a new one,,20.1.0.5822
Google Play,2025-10-03 12:51:03,5,perfect for cellphone,,20.1.0.5822
Google Play,2025-10-03 12:10:07,1,"Requires a log in for everything, then fails to load. Doesn't seem to do anything at all except show ads for getting a new printer for $9.99 a month.",,
Google Play,2025-10-03 12:06:36,1,the fact that I cant change my billing information is stupid. yes Ive called and talked to support. my card type isnt supported (so can I have all the money Ive paid back cause yall been billing this card since day one). I needed to make a payment via a different card (someone elses card) and now I cant change it back because the card type isnt supported. (my only card by the way) and your support wasnt helpful at all. an by not allowing the card to be changed HP is stealing someone elses money,,20.1.0.5822
Google Play,2025-10-03 11:02:19,1,didn't work very well,,20.1.0.5822
Google Play,2025-10-03 10:13:22,2,I CANNOT ALTER THE PRINTING AREA WIDTHS. unbelievably poor Highly Dissatisfied,,20.1.0.5822
Google Play,2025-10-03 07:14:18,1,"the latest update is frustrating, I don't understand how to print under it. not user friendly, pls kindly write out how to print on my file from this latest version.",,20.1.0.5822
Google Play,2025-10-03 06:51:25,5,no more camera scan. booo,,20.1.0.5822
Google Play,2025-10-03 06:40:18,3,"Oh my! The new version (20) has a new UI compared to version 18 and earlier. I must say, it seems like the user experience is worse now. Upon opening, instead of landing on a page that presents all the actions available, it's just a summary page from where you select the device you want to work with. Selecting the device brings you to a much less intuitive page, where you have to scroll quite a bit, including passed large ads, to find the options. It's much less convenient. Going back to v.18.",,20.0.1.5732
Google Play,2025-10-03 06:09:56,1,"It gets worse. woeful customer service. actually non-existent. tried to resolve a wifi/connection breakdown and they were useless. Don't sign up with them. RUBBISH. for: it works via WiFi at home; set up is easy enough. against: don't try to contact Customer service via the app it doesn't work. when you open the app it asks you to add a printer, duh. so 3 stars. Get your finger out HP.",,20.1.0.5822
Google Play,2025-10-03 03:40:06,1,"Using my phone (android) to print but the app was so bad that you have to wait a very very long time just to preview the print. Mostly no preview at all and you end up unable to print anything. Do you need to connect to the internet just to print? If that is the case, better don't develop the app. It should be user friendly. If you are in a hurry better use a third party app such as Printershare.",,20.1.0.5822
Google Play,2025-10-03 02:06:17,1,Just can't get it to find my printer. Followed all advice but nothing has worked. Old app worked this app effectively makes my printer defunct. Now printerless.,,
Google Play,2025-10-03 01:00:34,1,This new app doesn't work. The old HP Smart was much better. If it ain't broke don't fix it!,,20.1.0.5822
Google Play,2025-10-02 20:54:14,1,Why should i need to make an hp account to use the printer scanner? Hope this company runs to the ground.,,
Google Play,2025-10-02 20:26:26,5,easy to start up. instant results,,20.1.0.5822
Google Play,2025-10-02 19:50:23,5,excellent,,20.1.0.5822
Google Play,2025-10-02 15:43:02,1,doesn't work,,
Google Play,2025-10-02 14:40:20,5,so helpful,,20.1.0.5822
Google Play,2025-10-02 13:35:32,1,"My God, HP. How many times do you need to re-work and crapify this app? Can't do a camera scan if it can't find the printer? DUH, If I was next to my printer I'd use it. Auto scan only does one page at a time now? At least the desired actions are now buried below more ads.",,20.1.0.5822
Google Play,2025-10-02 12:26:36,1,After update it does not allow me to log into my HP account. I keep hitting the Sign In buttons and nothing happens or opens.. I only thing I can do in the app is see my printer's ink levels. I have to manually go to the HP Ink subscription website to see my page usage. App is now useless.,,20.1.0.5822
Google Play,2025-10-02 11:39:13,1,"HP is garbage. Not only is the HP printer the worst printer I've ever owned, it's the worst printer I've ever used. Save yourself the frustration and money and buy yourself a Brother brand printer. You will regret buying anything HP.",,20.1.0.5822
Google Play,2025-10-02 11:39:10,1,"Not smart, absolutely dumb. You can't print a document without creating a ****ing account. I'm not creating an account for every aspect of my life. Uninstalled immediately.",,20.1.0.5822
Google Play,2025-10-02 11:31:49,1,"I'm writing to bring to your attention the issues I've faced with my HP laptop, which I purchased within the last year. The display and motherboard have malfunctioned, causing significant inconvenience. I request a replacement laptop under warranty. Please let me know the next steps..",,20.1.0.5822
Google Play,2025-10-02 09:51:16,5,Easy to set up.,,20.1.0.5822
Google Play,2025-10-02 09:06:50,1,I have an HP Ink Tank 419. Now HP mobile app is now showing default page size as only 4x6. Not able to change the paper size. It has been few months. Wonder how hp does not notice such issues and create solutions. This is basic stuff.,,20.1.0.5822
Google Play,2025-10-02 08:24:24,5,nice,,20.1.0.5822
Google Play,2025-10-02 08:08:07,5,Good experience this app,,
Google Play,2025-10-02 07:57:53,5,good for camera scanning,,20.1.0.5822
Google Play,2025-10-02 03:52:07,1,"updated app, now full of adverts and takes 10x as long to print a page!!! will not use anymore..",,20.1.0.5822
Google Play,2025-10-02 03:24:53,1,it is celcomdigi app,,
Google Play,2025-10-02 02:30:44,1,"Nothing great about it, only works half of the time. For every print I have readjust printing settings and options. Disappointing for a brand like hp",,20.1.0.5822
Google Play,2025-10-02 01:19:04,1,"For a global brand, this has got to be the worst app. It doesn't connect to the webpages or the printer. Its useless",,
Google Play,2025-10-01 23:06:29,1,"New App is Horrible! Can't even connect to the printer in order to scan a document to my device. I was already having issues with the printer, but the fact that the old app has worked so well in this, has set me back from buying a new printer. Now that both are gone, I will never be using HP products again.",,20.1.0.5822
Google Play,2025-10-01 22:36:51,1,previous one is better..this one working so slow..,,20.1.0.5822
Google Play,2025-10-01 17:01:52,1,you guys really suck. need to print one thing and yall force to create an account...never buy HP,,
Google Play,2025-10-01 15:17:20,1,"absolutely terrible and then they updated it and somehow IT GOT WORSE. MULTI BILLION DOLLAR COMPANY, can't make anything actually work.",,20.1.0.5822
Google Play,2025-10-01 15:10:49,1,i can't get to show me ink levels,,18.5.1.5470
Google Play,2025-10-01 13:29:49,1,"I,ll return the printer because of this App 👎👎👎. it can't be worse .. 30 Min. still getting the IP Adress😖 Edit: I asked to return the printer. Finally, no more hp products and no more this App 😮‍💨",,20.1.0.5822
Google Play,2025-10-01 11:23:45,1,"Unreliable, useless, as all hp products",,20.1.0.5822
Google Play,2025-10-01 10:46:33,1,its just a giant ad for ink subscription. it wont even tell you want cartridge is low anymore or what level is it at. steer clear of any hp products.,,20.1.0.5822
Google Play,2025-10-01 08:53:15,1,"Terrible printer, changes everything there is an update and can't use.",,20.0.1.5732
Google Play,2025-10-01 08:43:39,4,"Can be better, but much, much improved.",,20.1.0.5822
Google Play,2025-10-01 06:43:38,2,The UI and the internet functionality make it a much worse experience to handle.,,20.1.0.5822
Google Play,2025-10-01 06:01:07,5,no complaints 👌,,18.10.0.5530
Google Play,2025-10-01 05:50:51,1,awful can't install the printer.,,20.1.0.5822
Google Play,2025-10-01 03:10:40,1,for printing from my mobile it's useless.,,17.35.0.5115
Google Play,2025-10-01 02:35:16,1,"in the old app documents waiting to print appeared in list and could be completed from there, where is this facility in the new app. Documents are backing up and not printing.",,20.1.0.5822
Google Play,2025-10-01 02:27:40,4,"please add ""print on double side"" feature in this app on windows as well a android pleaseeee",,20.1.0.5822
Google Play,2025-10-01 02:25:18,3,I liked the old version this new appearance of the app is not intuitive and easy to use. i have glitches while trying to print documents now from the pluging itself. please go back to the Hp Smart Service app this one is not good at all.,,20.1.0.5822
Google Play,2025-10-01 01:26:26,3,"I don't like the New version, it's not user friendly.. You have to scroll and press a lot to do the task you want.. Not like the Old version which was easy to use and user friendly.. I hope there will be another update, it would be as easy to use as before..",,20.1.0.5822
